country,status,fuel,region,owner,year,capacity,id
country_5,status_1,fuel_3,region_0,owner_369,year_4,0.131,171996
country_13,status_1,fuel_0,region_4,owner_100,year_18,17.457,171997
country_32,status_1,fuel_1,region_0,owner_16,year_9,0.617,171998
country_1,status_3,fuel_5,region_3,owner_105,year_2,0.224,171999
country_65,status_3,fuel_1,region_3,owner_1353,year_1,26.351,172000
country_3,status_0,fuel_6,region_0,owner_505,year_3,1.750,172001
country_37,status_2,fuel_0,region_0,owner_15,year_2,0.114,172002
country_0,status_4,fuel_6,region_3,owner_299,year_2,0.927,172003
country_88,status_0,fuel_2,region_1,owner_836,year_18,62.605,172004
country_55,status_0,fuel_8,region_4,owner_521,year_8,0.742,172005
country_77,status_0,fuel_2,region_3,owner_218,year_1,23.571,172006
country_47,status_1,fuel_4,region_0,owner_1433,year_5,0.318,172007
country_78,status_1,fuel_1,region_1,owner_1107,year_4,82.827,172008
country_5,status_1,fuel_10,region_4,owner_375,year_2,12.260,172009
country_7,status_3,fuel_1,region_2,owner_234,year_2,39.074,172010
country_60,status_3,fuel_0,region_0,owner_505,year_5,70.291,172011
country_8,status_2,fuel_2,region_0,owner_521,year_14,54.188,172012
country_16,status_4,fuel_0,region_4,owner_599,year_11,4.106,172013
country_3,status_1,fuel_0,region_0,owner_74,year_5,180.522,172014
country_73,status_1,fuel_6,region_0,owner_44,year_9,1.388,172015
country_7,status_0,fuel_0,region_3,owner_308,year_5,5.500,172016
country_42,status_3,fuel_5,region_1,owner_1455,year_9,3.607,172017
country_9,status_1,fuel_0,region_2,owner_113,year_3,0.116,172018
country_28,status_0,fuel_1,region_0,owner_489,year_0,19.145,172019
country_71,status_0,fuel_0,region_2,owner_292,year_14,11.555,172020
country_48,status_3,fuel_2,region_0,owner_212,year_2,1.141,172021
country_20,status_0,fuel_4,region_0,owner_961,year_7,0.335,172022
country_8,status_0,fuel_1,region_4,owner_471,year_16,108.311,172023
country_51,status_0,fuel_0,region_0,owner_276,year_23,0.450,172024
country_85,status_3,fuel_7,region_0,owner_145,year_5,67.327,172025
country_87,status_0,fuel_4,region_1,owner_58,year_24,41.765,172026
country_64,status_2,fuel_2,region_0,owner_580,year_0,0.313,172027
country_16,status_0,fuel_2,region_5,owner_13,year_1,232.827,172028
country_75,status_1,fuel_2,region_3,owner_177,year_2,0.154,172029
country_31,status_3,fuel_1,region_2,owner_1528,year_9,65.496,172030
country_112,status_0,fuel_3,region_2,owner_370,year_1,41.900,172031
country_8,status_0,fuel_0,region_1,owner_235,year_23,0.128,172032
country_18,status_0,fuel_0,region_0,owner_85,year_18,94.492,172033
country_100,status_1,fuel_5,region_0,owner_332,year_2,0.559,172034
country_88,status_0,fuel_0,region_4,owner_1484,year_0,30.012,172035
country_62,status_0,fuel_0,region_0,owner_653,year_7,0.386,172036
country_12,status_1,fuel_4,region_0,owner_269,year_9,0.391,172037
country_84,status_2,fuel_0,region_1,owner_517,year_5,0.118,172038
country_28,status_2,fuel_1,region_4,owner_430,year_5,85.082,172039
country_82,status_5,fuel_0,region_1,owner_742,year_1,1.199,172040
country_79,status_2,fuel_0,region_6,owner_566,year_8,64.489,172041
country_48,status_1,fuel_2,region_3,owner_140,year_4,0.335,172042
country_6,status_0,fuel_1,region_5,owner_1064,year_1,255.025,172043
country_15,status_4,fuel_0,region_2,owner_272,year_0,174.798,172044
country_20,status_0,fuel_0,region_5,owner_31,year_2,6.826,172045
country_37,status_4,fuel_1,region_0,owner_678,year_0,9.129,172046
country_0,status_0,fuel_2,region_0,owner_975,year_23,6.315,172047
country_35,status_0,fuel_1,region_0,owner_422,year_1,0.169,172048
country_158,status_0,fuel_1,region_4,owner_16,year_7,33.984,172049
country_0,status_1,fuel_0,region_2,owner_166,year_9,3.136,172050
country_76,status_0,fuel_9,region_0,owner_161,year_2,36.752,172051
country_72,status_1,fuel_0,region_1,owner_203,year_2,0.392,172052
country_5,status_1,fuel_0,region_3,owner_858,year_14,1.807,172053
country_102,status_0,fuel_8,region_1,owner_380,year_2,0.843,172054
country_6,status_0,fuel_4,region_3,owner_21,year_5,9.337,172055
country_30,status_0,fuel_3,region_0,owner_34,year_11,168.473,172056
country_121,status_4,fuel_7,region_0,owner_11,year_1,0.378,172057
country_7,status_3,fuel_1,region_5,owner_36,year_9,0.983,172058
country_56,status_1,fuel_1,region_1,owner_56,year_0,0.521,172059
country_84,status_0,fuel_2,region_0,owner_235,year_13,3.146,172060
country_66,status_0,fuel_2,region_0,owner_1191,year_18,1.808,172061
country_13,status_1,fuel_8,region_4,owner_88,year_4,4.087,172062
country_28,status_0,fuel_0,region_1,owner_618,year_0,7.784,172063
country_25,status_1,fuel_0,region_0,owner_307,year_11,21.987,172064
country_23,status_0,fuel_2,region_1,owner_551,year_3,281.644,172065
country_30,status_1,fuel_11,region_0,owner_383,year_1,0.143,172066
country_86,status_1,fuel_4,region_0,owner_25,year_2,6.427,172067
country_1,status_0,fuel_5,region_1,owner_284,year_0,0.403,172068
country_92,status_0,fuel_7,region_1,owner_214,year_14,34.048,172069
country_146,status_2,fuel_0,region_1,owner_330,year_6,3.152,172070
country_2,status_3,fuel_0,region_0,owner_863,year_11,9.444,172071
country_25,status_0,fuel_3,region_6,owner_438,year_9,0.514,172072
country_20,status_2,fuel_2,region_0,owner_584,year_11,0.253,172073
country_102,status_2,fuel_10,region_5,owner_270,year_0,35.164,172074
country_7,status_1,fuel_2,region_1,owner_1502,year_0,5.556,172075
country_13,status_4,fuel_0,region_2,owner_494,year_13,11.269,172076
country_118,status_1,fuel_0,region_0,owner_153,year_0,0.204,172077
country_102,status_0,fuel_0,region_0,owner_564,year_8,12.589,172078
country_76,status_1,fuel_0,region_1,owner_845,year_7,0.741,172079
country_3,status_4,fuel_1,region_1,owner_17,year_3,13.269,172080
country_27,status_0,fuel_3,region_0,owner_375,year_15,17.725,172081
country_33,status_0,fuel_0,region_1,owner_4,year_14,0.293,172082
country_105,status_2,fuel_3,region_1,owner_0,year_1,17.079,172083
country_6,status_2,fuel_0,region_1,owner_503,year_1,0.123,172084
country_176,status_2,fuel_0,region_3,owner_251,year_12,69.783,172085
country_21,status_2,fuel_0,region_0,owner_36,year_1,67.699,172086
country_21,status_1,fuel_7,region_0,owner_21,year_0,55.962,172087
country_9,status_2,fuel_3,region_0,owner_946,year_5,0.242,172088
country_42,status_0,fuel_0,region_0,owner_786,year_0,79.869,172089
country_77,status_0,fuel_5,region_0,owner_302,year_1,2.617,172090
country_31,status_0,fuel_4,region_1,owner_321,year_8,73.836,172091
country_10,status_4,fuel_2,region_0,owner_1194,year_5,62.937,172092
country_186,status_0,fuel_2,region_0,owner_520,year_16,8.637,172093
country_67,status_0,fuel_0,region_0,owner_851,year_15,0.911,172094
country_8,status_0,fuel_4,region_1,owner_200,year_3,37.000,172095
country_1,status_2,fuel_1,region_0,owner_684,year_16,56.444,172096
country_42,status_1,fuel_3,region_5,owner_209,year_2,0.322,172097
country_8,status_0,fuel_0,region_1,owner_1075,year_2,0.725,172098
country_138,status_1,fuel_0,region_0,owner_671,year_19,213.538,172099
country_28,status_1,fuel_0,region_1,owner_316,year_3,8.208,172100
country_1,status_0,fuel_0,region_1,owner_335,year_5,0.110,172101
country_5,status_1,fuel_3,region_1,owner_1085,year_22,102.951,172102
country_11,status_1,fuel_2,region_0,owner_1600,year_4,179.360,172103
country_66,status_1,fuel_1,region_2,owner_1218,year_1,0.802,172104
country_5,status_0,fuel_2,region_0,owner_71,year_2,170.572,172105
country_2,status_2,fuel_2,region_1,owner_1653,year_5,1.854,172106
country_2,status_0,fuel_0,region_0,owner_1377,year_0,0.265,172107
country_9,status_2,fuel_10,region_1,owner_55,year_8,116.744,172108
country_136,status_1,fuel_0,region_0,owner_28,year_1,7.087,172109
country_34,status_3,fuel_5,region_2,owner_76,year_19,0.371,172110
country_44,status_2,fuel_6,region_5,owner_184,year_2,6.155,172111
country_14,status_0,fuel_2,region_0,owner_222,year_17,122.758,172112
country_132,status_0,fuel_1,region_5,owner_541,year_4,9.039,172113
country_2,status_1,fuel_0,region_1,owner_302,year_20,2.378,172114
country_156,status_0,fuel_9,region_1,owner_243,year_12,65.559,172115
country_180,status_2,fuel_0,region_3,owner_13,year_7,21.375,172116
country_40,status_5,fuel_0,region_0,owner_245,year_0,40.940,172117
country_99,status_1,fuel_1,region_1,owner_2,year_7,119.747,172118
country_20,status_1,fuel_4,region_3,owner_833,year_23,0.660,172119
country_100,status_1,fuel_2,region_0,owner_405,year_0,169.766,172120
country_52,status_0,fuel_4,region_2,owner_795,year_4,0.276,172121
country_4,status_1,fuel_0,region_0,owner_901,year_0,0.105,172122
country_15,status_0,fuel_9,region_5,owner_401,year_21,22.025,172123
country_33,status_1,fuel_4,region_6,owner_383,year_7,141.630,172124
country_71,status_1,fuel_1,region_1,owner_12,year_1,0.307,172125
country_21,status_0,fuel_0,region_1,owner_798,year_2,8.077,172126
country_34,status_4,fuel_3,region_4,owner_322,year_1,64.698,172127
country_75,status_2,fuel_3,region_0,owner_254,year_22,106.995,172128
country_93,status_1,fuel_3,region_3,owner_1363,year_5,5.160,172129
country_0,status_4,fuel_0,region_5,owner_37,year_12,3.497,172130
country_59,status_0,fuel_6,region_1,owner_9,year_5,0.598,172131
country_40,status_0,fuel_0,region_1,owner_53,year_0,112.804,172132
country_26,status_1,fuel_0,region_1,owner_113,year_9,2.139,172133
country_2,status_0,fuel_2,region_1,owner_590,year_1,35.402,172134
country_15,status_0,fuel_0,region_0,owner_730,year_3,5.940,172135
country_10,status_0,fuel_1,region_2,owner_523,year_16,2.309,172136
country_10,status_3,fuel_5,region_0,owner_658,year_0,21.429,172137
country_1,status_0,fuel_1,region_2,owner_70,year_0,82.558,172138
country_139,status_2,fuel_5,region_0,owner_1213,year_2,50.831,172139
country_9,status_0,fuel_1,region_4,owner_265,year_24,1.129,172140
country_92,status_3,fuel_2,region_3,owner_48,year_24,7.094,172141
country_19,status_0,fuel_1,region_5,owner_1230,year_1,1.004,172142
country_33,status_4,fuel_4,region_0,owner_1026,year_5,97.715,172143
country_70,status_3,fuel_1,region_1,owner_139,year_8,14.563,172144
country_152,status_2,fuel_1,region_0,owner_159,year_2,8.522,172145
country_8,status_4,fuel_0,region_0,owner_84,year_10,0.231,172146
country_69,status_2,fuel_0,region_0,owner_556,year_4,5.117,172147
country_96,status_0,fuel_0,region_0,owner_27,year_7,1.112,172148
country_4,status_0,fuel_1,region_0,owner_1216,year_4,2.738,172149
country_2,status_0,fuel_2,region_0,owner_158,year_15,0.116,172150
country_1,status_0,fuel_0,region_0,owner_14,year_13,90.304,172151
country_1,status_0,fuel_2,region_0,owner_1298,year_10,274.149,172152
country_47,status_0,fuel_4,region_0,owner_71,year_0,2.928,172153
country_64,status_1,fuel_2,region_0,owner_850,year_9,47.920,172154
country_9,status_1,fuel_0,region_0,owner_52,year_16,69.648,172155
country_78,status_0,fuel_8,region_0,owner_478,year_6,0.118,172156
country_9,status_0,fuel_3,region_2,owner_140,year_7,16.414,172157
country_3,status_0,fuel_0,region_0,owner_17,year_0,39.088,172158
country_22,status_0,fuel_0,region_0,owner_336,year_11,41.049,172159
country_137,status_0,fuel_1,region_0,owner_577,year_5,6.894,172160
country_48,status_0,fuel_3,region_0,owner_113,year_7,0.578,172161
country_61,status_0,fuel_0,region_0,owner_253,year_12,9.932,172162
country_25,status_3,fuel_0,region_1,owner_642,year_3,3.237,172163
country_4,status_2,fuel_0,region_5,owner_16,year_21,2.736,172164
country_96,status_3,fuel_1,region_0,owner_672,year_10,79.687,172165
country_30,status_3,fuel_0,region_0,owner_806,year_8,1.558,172166
country_25,status_0,fuel_1,region_0,owner_488,year_22,10.076,172167
country_94,status_1,fuel_0,region_1,owner_280,year_10,22.666,172168
country_75,status_0,fuel_2,region_3,owner_359,year_0,2.594,172169
country_15,status_0,fuel_3,region_0,owner_254,year_0,0.167,172170
country_153,status_4,fuel_9,region_0,owner_708,year_16,0.480,172171
country_81,status_1,fuel_6,region_0,owner_905,year_5,5.660,172172
country_28,status_0,fuel_3,region_1,owner_97,year_7,0.385,172173
country_12,status_0,fuel_0,region_0,owner_559,year_0,157.601,172174
country_1,status_0,fuel_0,region_6,owner_207,year_13,0.410,172175
country_39,status_0,fuel_2,region_3,owner_974,year_1,1.156,172176
country_158,status_2,fuel_4,region_1,owner_1560,year_1,0.354,172177
country_2,status_0,fuel_5,region_1,owner_1038,year_1,0.558,172178
country_70,status_3,fuel_1,region_0,owner_588,year_4,77.484,172179
country_122,status_0,fuel_2,region_0,owner_867,year_10,11.832,172180
country_33,status_0,fuel_0,region_0,owner_278,year_10,187.676,172181
country_179,status_0,fuel_1,region_4,owner_149,year_3,1.089,172182
country_64,status_1,fuel_3,region_1,owner_203,year_21,0.348,172183
country_25,status_0,fuel_9,region_0,owner_1138,year_9,1.406,172184
country_34,status_4,fuel_4,region_0,owner_139,year_0,85.086,172185
country_41,status_1,fuel_6,region_5,owner_19,year_7,53.200,172186
country_22,status_1,fuel_0,region_1,owner_81,year_8,177.081,172187
country_12,status_1,fuel_5,region_1,owner_105,year_11,88.649,172188
country_85,status_0,fuel_4,region_0,owner_195,year_2,1.135,172189
country_12,status_2,fuel_0,region_0,owner_40,year_3,7.955,172190
country_45,status_1,fuel_3,region_2,owner_742,year_4,1.093,172191
country_25,status_1,fuel_1,region_1,owner_592,year_3,85.976,172192
country_12,status_0,fuel_2,region_2,owner_856,year_9,0.210,172193
country_4,status_2,fuel_1,region_1,owner_595,year_4,46.699,172194
country_15,status_2,fuel_5,region_4,owner_72,year_8,7.034,172195
country_27,status_1,fuel_3,region_0,owner_10,year_11,6.312,172196
country_34,status_0,fuel_2,region_1,owner_651,year_18,15.450,172197
country_106,status_1,fuel_2,region_1,owner_283,year_3,0.301,172198
country_99,status_3,fuel_4,region_7,owner_892,year_5,16.427,172199
country_26,status_2,fuel_0,region_0,owner_163,year_15,3.532,172200
country_41,status_0,fuel_2,region_2,owner_531,year_2,11.638,172201
country_49,status_0,fuel_7,region_4,owner_127,year_0,26.887,172202
country_57,status_0,fuel_1,region_6,owner_40,year_10,19.705,172203
country_13,status_1,fuel_1,region_4,owner_163,year_8,73.011,172204
country_3,status_1,fuel_10,region_1,owner_1360,year_3,285.518,172205
country_76,status_1,fuel_0,region_0,owner_144,year_4,6.404,172206
country_61,status_1,fuel_6,region_2,owner_942,year_2,20.716,172207
country_42,status_1,fuel_7,region_0,owner_606,year_1,0.186,172208
country_115,status_0,fuel_0,region_0,owner_825,year_13,2.073,172209
country_0,status_2,fuel_1,region_4,owner_115,year_24,10.487,172210
country_47,status_0,fuel_0,region_0,owner_47,year_8,1.247,172211
country_29,status_0,fuel_2,region_3,owner_318,year_5,0.402,172212
country_12,status_1,fuel_10,region_3,owner_1163,year_3,34.132,172213
country_83,status_2,fuel_1,region_1,owner_689,year_1,2.764,172214
country_21,status_1,fuel_0,region_4,owner_1134,year_1,90.217,172215
country_91,status_1,fuel_4,region_0,owner_562,year_3,4.324,172216
country_15,status_2,fuel_1,region_2,owner_45,year_8,19.069,172217
country_74,status_0,fuel_1,region_4,owner_1581,year_3,0.105,172218
country_0,status_0,fuel_3,region_2,owner_189,year_12,93.751,172219
country_159,status_0,fuel_8,region_3,owner_77,year_1,23.163,172220
country_83,status_1,fuel_0,region_3,owner_336,year_6,66.474,172221
country_55,status_0,fuel_1,region_1,owner_587,year_0,0.818,172222
country_55,status_0,fuel_2,region_2,owner_485,year_0,0.456,172223
country_5,status_0,fuel_8,region_0,owner_3,year_2,144.479,172224
country_25,status_0,fuel_0,region_1,owner_406,year_16,6.787,172225
country_8,status_0,fuel_0,region_2,owner_67,year_4,26.976,172226
country_10,status_0,fuel_4,region_0,owner_229,year_4,3.442,172227
country_23,status_2,fuel_7,region_0,owner_283,year_3,35.313,172228
country_100,status_0,fuel_5,region_1,owner_0,year_10,222.546,172229
country_171,status_1,fuel_0,region_2,owner_447,year_7,2.900,172230
country_4,status_2,fuel_1,region_3,owner_336,year_2,197.561,172231
country_0,status_3,fuel_1,region_5,owner_339,year_1,134.249,172232
country_39,status_0,fuel_0,region_2,owner_1530,year_4,1.290,172233
country_69,status_1,fuel_4,region_1,owner_736,year_10,6.067,172234
country_25,status_3,fuel_4,region_0,owner_113,year_0,0.301,172235
country_31,status_2,fuel_0,region_1,owner_1089,year_6,63.750,172236
country_10,status_1,fuel_8,region_1,owner_556,year_25,271.737,172237
country_0,status_0,fuel_3,region_0,owner_164,year_0,19.397,172238
country_50,status_0,fuel_1,region_0,owner_174,year_2,3.358,172239
country_11,status_1,fuel_0,region_1,owner_57,year_18,6.194,172240
country_34,status_0,fuel_0,region_2,owner_420,year_1,3.349,172241
country_49,status_1,fuel_7,region_4,owner_256,year_5,120.805,172242
country_73,status_1,fuel_1,region_0,owner_14,year_6,78.776,172243
country_0,status_0,fuel_6,region_3,owner_898,year_4,4.500,172244
country_2,status_1,fuel_2,region_0,owner_759,year_8,1.029,172245
country_56,status_0,fuel_3,region_0,owner_1214,year_8,72.399,172246
country_16,status_0,fuel_0,region_0,owner_4,year_11,179.972,172247
country_2,status_0,fuel_2,region_0,owner_823,year_0,1.143,172248
country_18,status_2,fuel_2,region_1,owner_242,year_4,11.989,172249
country_110,status_0,fuel_0,region_0,owner_1524,year_0,16.434,172250
country_112,status_0,fuel_3,region_0,owner_128,year_8,2.100,172251
country_15,status_0,fuel_1,region_2,owner_253,year_4,13.868,172252
country_20,status_0,fuel_6,region_6,owner_1128,year_24,0.690,172253
country_151,status_4,fuel_3,region_3,owner_5,year_13,157.740,172254
country_70,status_0,fuel_0,region_1,owner_68,year_2,0.517,172255
country_30,status_3,fuel_5,region_0,owner_57,year_0,97.229,172256
country_185,status_0,fuel_1,region_0,owner_764,year_1,0.258,172257
country_31,status_1,fuel_5,region_3,owner_78,year_1,1.187,172258
country_2,status_4,fuel_0,region_0,owner_145,year_25,0.111,172259
country_81,status_0,fuel_0,region_4,owner_75,year_13,0.133,172260
country_10,status_0,fuel_4,region_3,owner_4,year_2,0.768,172261
